R_fighter,B_fighter,Format,Referee,date,location,Fight_type,Winner,Title,weight_class,R_hst_SIG_STR._attempted,R_hst_SIG_STR._succeeded,R_hst_TOTAL_STR._attempted,R_hst_TOTAL_STR._succeeded,R_hst_TD_attempted,R_hst_TD_succeeded,R_hst_HEAD_attempted,R_hst_HEAD_succeeded,R_hst_BODY_attempted,R_hst_BODY_succeeded,R_hst_LEG_attempted,R_hst_LEG_succeeded,R_hst_DISTANCE_attempted,R_hst_DISTANCE_succeeded,R_hst_CLINCH_attempted,R_hst_CLINCH_succeeded,R_hst_GROUND_attempted,R_hst_GROUND_succeeded,R_hst_KD,R_hst_SIG_STR_pct,R_hst_TD_pct,R_hst_SUB_ATT,R_hst_PASS,R_hst_REV,B_hst_SIG_STR._attempted,B_hst_SIG_STR._succeeded,B_hst_TOTAL_STR._attempted,B_hst_TOTAL_STR._succeeded,B_hst_TD_attempted,B_hst_TD_succeeded,B_hst_HEAD_attempted,B_hst_HEAD_succeeded,B_hst_BODY_attempted,B_hst_BODY_succeeded,B_hst_LEG_attempted,B_hst_LEG_succeeded,B_hst_DISTANCE_attempted,B_hst_DISTANCE_succeeded,B_hst_CLINCH_attempted,B_hst_CLINCH_succeeded,B_hst_GROUND_attempted,B_hst_GROUND_succeeded,B_hst_KD,B_hst_SIG_STR_pct,B_hst_TD_pct,B_hst_SUB_ATT,B_hst_PASS,B_hst_REV,R_Stance,R_Height(cm),R_Weight(kg),R_Reach(cm),B_Stance,B_Height(cm),B_Weight(kg),B_Reach(cm),R_age,B_age,R_experience,B_experience,R_title_experience,B_title_experience,R_KO,B_KO,R_sub,B_sub,R_winning,B_winning,R_title_winning,B_title_winning
Drew McFedries,Marvin Eastman,3 Rnd (5-5-5),Steve Mazzagatti,2008-06-21,"Las Vegas, Nevada, USA",Middleweight Bout,Drew McFedries,False,Middleweight,28.75,15.0,30.5,16.75,0.25,0.25,24.5,11.25,2.25,2.0,2.0,1.75,20.0,8.75,3.25,1.75,5.5,4.5,0.75,0.5325,0.25,0.0,0.25,0.0,48.25,16.5,59.0,27.25,1.0,0.25,37.5,7.0,5.25,5.0,5.5,4.5,33.25,5.0,15.0,11.5,0.0,0.0,0.0,0.2825,0.0825,0.0,0.25,0.0,Southpaw,182.88,83.91452,187.46939999999998,Orthodox,175.26,83.91452,179.4303,30.0,37.0,4,4,0,0,0.5,0.0,0.0,0.0,0.5,0.25,,
Matt Brown,Matt Arroyo,3 Rnd (5-5-5),Herb Dean,2008-06-21,"Las Vegas, Nevada, USA",Welterweight Bout,Matt Brown,False,Welterweight,,,,,,,,,,,,,,,,,,,,,,,,,8.0,4.0,23.0,19.0,0.0,0.0,8.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,4.0,0.0,0.5,0.0,5.0,0.0,0.0,Orthodox,182.88,77.11064,187.46939999999998,Orthodox,177.8,77.11064,182.11,27.0,26.0,0,1,0,0,,0.0,,1.0,,1.0,,
Dean Lister,Jeremy Horn,3 Rnd (5-5-5),Josh Rosenthal,2008-06-21,"Las Vegas, Nevada, USA",Middleweight Bout,Dean Lister,False,Middleweight,48.75,18.5,64.5,32.0,9.75,1.75,37.25,11.5,5.75,2.75,5.75,4.25,39.75,13.75,4.25,1.0,4.75,3.75,0.0,0.4225,0.1225,1.0,1.5,0.25,26.727272727272727,13.272727272727273,41.18181818181818,26.636363636363637,3.0,0.9090909090909091,20.09090909090909,8.0,3.272727272727273,2.727272727272727,3.3636363636363638,2.5454545454545454,16.181818181818183,6.545454545454546,4.818181818181818,2.727272727272727,5.7272727272727275,4.0,0.0,0.5345454545454547,0.1590909090909091,1.0,1.2727272727272727,0.09090909090909091,Orthodox,185.42,83.91452,190.14909999999998,Orthodox,185.42,83.91452,190.14909999999998,32.0,33.0,4,11,0,2,0.0,0.09090909090909091,0.25,0.36363636363636365,0.75,0.5454545454545454,,0.0
Rob Kimmons,Rob Yundt,3 Rnd (5-5-5),Herb Dean,2008-06-21,"Las Vegas, Nevada, USA",Middleweight Bout,Rob Kimmons,False,Middleweight,,,,,,,,,,,,,,,,,,,,,,,,,11.0,2.0,19.0,10.0,0.0,0.0,11.0,2.0,0.0,0.0,0.0,0.0,10.0,1.0,0.0,0.0,1.0,1.0,0.0,0.18,0.0,0.0,0.0,0.0,Orthodox,177.8,83.91452,182.11,Orthodox,185.42,83.91452,190.14909999999998,27.0,28.0,0,1,0,0,,0.0,,0.0,,0.0,,
Thiago Alves,Matt Hughes,3 Rnd (5-5-5),Herb Dean,2008-06-07,"London, England, United Kingdom",Welterweight Bout,Thiago Alves,False,Welterweight,57.55555555555556,25.77777777777778,73.55555555555556,39.333333333333336,0.5555555555555556,0.5555555555555556,42.888888888888886,14.333333333333334,4.333333333333333,3.6666666666666665,10.333333333333334,7.777777777777778,36.666666666666664,13.777777777777779,8.555555555555555,5.777777777777778,12.333333333333334,6.222222222222222,0.5555555555555556,0.5233333333333333,0.3333333333333333,0.4444444444444444,1.1111111111111112,0.0,36.63157894736842,21.0,56.73684210526316,40.473684210526315,4.157894736842105,2.263157894736842,31.0,15.736842105263158,5.2105263157894735,4.842105263157895,0.42105263157894735,0.42105263157894735,11.68421052631579,3.8421052631578947,1.5789473684210527,1.1578947368421053,23.36842105263158,16.0,0.0,0.5431578947368422,0.6021052631578948,0.7894736842105263,3.6842105263157894,0.21052631578947367,Orthodox,175.26,77.11064,179.4303,Switch,175.26,77.11064,179.4303,25.0,35.0,9,19,0,12,0.6666666666666666,0.3684210526315789,0.0,0.21052631578947367,0.7777777777777778,0.7894736842105263,,0.75
Michael Bisping,Jason Day,3 Rnd (5-5-5),Dan Miragliotta,2008-06-07,"London, England, United Kingdom",Middleweight Bout,Michael Bisping,False,Middleweight,86.5,37.0,108.0,55.0,1.5,1.1666666666666667,72.33333333333333,24.5,11.166666666666666,9.833333333333334,3.0,2.6666666666666665,55.166666666666664,17.833333333333332,14.833333333333334,10.166666666666666,16.5,9.0,0.5,0.4716666666666667,0.4666666666666666,0.6666666666666666,1.3333333333333333,0.3333333333333333,43.0,29.0,82.0,67.0,0.0,0.0,38.0,24.0,4.0,4.0,1.0,1.0,21.0,12.0,22.0,17.0,0.0,0.0,0.0,0.67,0.0,0.0,0.0,0.0,Orthodox,185.42,83.91452,190.14909999999998,Orthodox,182.88,83.91452,187.46939999999998,29.0,27.0,6,1,1,0,0.6666666666666666,1.0,0.0,0.0,0.8333333333333334,1.0,1.0,
Mike Swick,Marcus Davis,3 Rnd (5-5-5),Mario Yamasaki,2008-06-07,"London, England, United Kingdom",Welterweight Bout,Mike Swick,False,Welterweight,50.0,20.857142857142858,58.42857142857143,28.857142857142858,1.0,0.42857142857142855,33.857142857142854,7.714285714285714,5.857142857142857,4.571428571428571,10.285714285714286,8.571428571428571,36.285714285714285,10.0,12.571428571428571,10.0,1.1428571428571428,0.8571428571428571,0.2857142857142857,0.482857142857143,0.06,0.2857142857142857,0.7142857142857143,0.14285714285714285,35.857142857142854,19.142857142857142,56.285714285714285,38.0,1.2857142857142858,0.7142857142857143,29.714285714285715,14.142857142857142,3.2857142857142856,2.5714285714285716,2.857142857142857,2.4285714285714284,23.0,10.0,5.714285714285714,4.285714285714286,7.142857142857143,4.857142857142857,0.42857142857142855,0.5542857142857144,0.26142857142857145,0.7142857142857143,1.4285714285714286,0.0,Orthodox,185.42,77.11064,190.14909999999998,Southpaw,177.8,77.11064,182.11,29.0,35.0,7,7,0,0,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.42857142857142855,0.8571428571428571,0.8571428571428571,,
Thales Leites,Nate Marquardt,3 Rnd (5-5-5),Herb Dean,2008-06-07,"London, England, United Kingdom",Middleweight Bout,Thales Leites,False,Middleweight,70.75,29.5,97.0,54.5,6.75,2.25,62.0,22.0,4.0,3.0,4.75,4.5,49.5,14.75,3.75,2.5,17.5,12.25,0.25,0.5175000000000001,0.4650000000000001,1.75,4.25,0.0,55.333333333333336,28.0,67.83333333333333,39.166666666666664,2.6666666666666665,2.3333333333333335,43.333333333333336,18.166666666666668,4.333333333333333,3.1666666666666665,7.666666666666667,6.666666666666667,36.0,15.5,6.333333333333333,4.833333333333333,13.0,7.666666666666667,0.8333333333333334,0.4816666666666667,0.86,1.1666666666666667,2.6666666666666665,0.3333333333333333,Orthodox,185.42,83.91452,190.14909999999998,Orthodox,182.88,83.91452,187.46939999999998,27.0,29.0,4,6,0,1,0.0,0.0,0.5,0.3333333333333333,0.75,0.8333333333333334,,0.0
Fabricio Werdum,Brandon Vera,3 Rnd (5-5-5),Dan Miragliotta,2008-06-07,"London, England, United Kingdom",Heavyweight Bout,Fabricio Werdum,False,Heavyweight,83.5,34.5,96.0,45.0,2.0,0.0,76.5,29.0,2.5,2.0,4.5,3.5,53.0,15.0,12.5,8.5,18.0,11.0,0.0,0.4,0.0,0.0,0.5,0.0,34.6,23.2,41.8,29.6,0.4,0.2,16.6,7.8,8.0,6.2,10.0,9.2,19.2,9.2,12.2,11.2,3.2,2.8,0.6,0.632,0.2,0.2,0.4,0.0,Orthodox,193.04,104.779752,198.1882,Orthodox,190.5,104.32616,195.5085,31.0,31.0,2,5,0,0,0.5,0.6,0.0,0.2,0.5,0.8,,
Martin Kampmann,Jorge Rivera,3 Rnd (5-5-5),Herb Dean,2008-06-07,"London, England, United Kingdom",Middleweight Bout,Martin Kampmann,False,Middleweight,86.0,45.0,97.66666666666667,55.666666666666664,0.6666666666666666,0.6666666666666666,74.0,34.0,7.666666666666667,6.666666666666667,4.333333333333333,4.333333333333333,66.33333333333333,30.333333333333332,11.333333333333334,7.666666666666667,8.333333333333334,7.0,0.3333333333333333,0.5633333333333334,0.6666666666666666,0.6666666666666666,1.3333333333333333,0.0,45.75,26.625,69.375,47.875,0.5,0.25,32.25,15.75,7.875,6.75,5.625,4.125,16.375,7.0,20.0,13.5,9.375,6.125,0.375,0.555,0.1875,0.0,0.25,0.125,Orthodox,182.88,77.11064,187.46939999999998,Orthodox,185.42,83.91452,190.14909999999998,26.0,36.0,3,8,0,0,0.0,0.25,0.6666666666666666,0.0,1.0,0.5,,
Matt Wiman,Thiago Tavares,3 Rnd (5-5-5),Dan Miragliotta,2008-06-07,"London, England, United Kingdom",Lightweight Bout,Matt Wiman,False,Lightweight,42.25,24.0,69.0,46.75,3.0,1.75,37.75,21.0,2.75,1.25,1.75,1.75,8.75,3.25,6.0,2.5,27.5,18.25,0.0,0.5875,0.6375,1.75,3.25,0.5,27.5,14.25,95.75,77.75,8.25,4.25,20.75,9.5,5.25,4.0,1.5,0.75,13.25,5.0,4.5,2.0,9.75,7.25,0.0,0.52,0.525,2.0,5.0,1.0,Orthodox,177.8,70.30676,182.11,Orthodox,170.18,65.77083999999999,174.0709,25.0,24.0,4,4,0,0,0.25,0.0,0.25,0.25,0.75,0.75,,
Kevin Burns,Roan Carneiro,3 Rnd (5-5-5),Mario Yamasaki,2008-06-07,"London, England, United Kingdom",Welterweight Bout,Kevin Burns,False,Welterweight,,,,,,,,,,,,,,,,,,,,,,,,,24.333333333333332,16.666666666666668,55.0,45.666666666666664,5.0,4.0,19.0,12.0,3.0,2.3333333333333335,2.3333333333333335,2.3333333333333335,8.0,4.666666666666667,6.333333333333333,5.0,10.0,7.0,0.0,0.63,0.79,2.3333333333333335,3.3333333333333335,0.0,Orthodox,177.8,77.11064,182.11,Orthodox,180.34,77.11064,184.7897,28.0,30.0,0,3,0,0,,0.3333333333333333,,0.0,,0.6666666666666666,,
Luiz Cane,Jason Lambert,3 Rnd (5-5-5),Herb Dean,2008-06-07,"London, England, United Kingdom",Light Heavyweight Bout,Luiz Cane,False,Heavyweight,20.0,9.0,21.0,10.0,1.0,1.0,17.0,6.0,2.0,2.0,1.0,1.0,19.0,8.0,0.0,0.0,1.0,1.0,0.0,0.45,1.0,0.0,0.0,0.0,36.333333333333336,22.333333333333332,65.33333333333333,47.166666666666664,1.5,0.6666666666666666,27.5,14.0,6.666666666666667,6.166666666666667,2.1666666666666665,2.1666666666666665,5.833333333333333,1.5,9.166666666666666,7.333333333333333,21.333333333333332,13.5,0.5,0.5666666666666668,0.4166666666666667,0.8333333333333334,1.3333333333333333,0.0,Southpaw,187.96,83.91452,192.8288,Orthodox,190.5,83.91452,195.5085,27.0,33.0,1,6,0,0,0.0,0.5,0.0,0.16666666666666666,0.0,0.6666666666666666,,
Paul Taylor,Jess Liaudin,3 Rnd (5-5-5),Dan Miragliotta,2008-06-07,"London, England, United Kingdom",Welterweight Bout,Paul Taylor,False,Welterweight,103.0,45.666666666666664,147.66666666666666,85.0,0.3333333333333333,0.3333333333333333,81.66666666666667,28.333333333333332,5.333333333333333,5.0,16.0,12.333333333333334,79.33333333333333,30.0,9.666666666666666,8.0,14.0,7.666666666666667,0.6666666666666666,0.4833333333333334,0.3333333333333333,1.0,1.0,0.3333333333333333,26.666666666666668,14.333333333333334,29.666666666666668,17.0,0.3333333333333333,0.0,21.333333333333332,10.333333333333334,1.6666666666666667,1.0,3.6666666666666665,3.0,18.0,7.666666666666667,6.666666666666667,5.666666666666667,2.0,1.0,0.6666666666666666,0.42,0.0,0.3333333333333333,0.0,0.0,Orthodox,182.88,70.30676,187.46939999999998,Orthodox,175.26,77.11064,179.4303,28.0,,3,3,0,0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,,
Antoni Hardonk,Eddie Sanchez,3 Rnd (5-5-5),Mario Yamasaki,2008-06-07,"London, England, United Kingdom",Heavyweight Bout,Antoni Hardonk,False,Heavyweight,14.25,10.5,22.25,17.75,0.0,0.0,7.25,4.25,5.0,4.25,2.0,2.0,5.5,3.75,8.75,6.75,0.0,0.0,0.5,0.6525000000000001,0.0,0.25,0.0,0.0,64.0,27.0,98.25,60.25,1.75,0.5,57.25,22.25,4.25,3.25,2.5,1.5,36.0,8.75,15.0,10.5,13.0,7.75,0.25,0.36750000000000005,0.175,0.0,1.0,0.25,Orthodox,193.04,111.13004,198.1882,Orthodox,187.96,104.32616,192.8288,32.0,26.0,4,4,0,0,0.5,0.75,0.0,0.0,0.5,0.75,,
BJ Penn,Sean Sherk,5 Rnd (5-5-5-5-5),Mario Yamasaki,2008-05-24,"Las Vegas, Nevada, USA",UFC Lightweight Title Bout,BJ Penn,True,Lightweight,48.75,29.583333333333332,91.0,70.0,2.3333333333333335,1.6666666666666667,38.916666666666664,20.5,7.0,6.583333333333333,2.8333333333333335,2.5,26.333333333333332,12.5,8.666666666666666,7.083333333333333,13.75,10.0,0.3333333333333333,0.645,0.5266666666666667,0.8333333333333334,3.0,0.08333333333333333,57.75,26.5,162.75,126.0,10.375,5.125,51.5,20.75,2.875,2.875,3.375,2.875,23.375,5.625,11.5,5.25,22.875,15.625,0.0,0.56125,0.45625,0.5,5.125,0.25,Orthodox,175.26,70.30676,179.4303,Orthodox,167.64000000000001,70.30676,171.3912,29.0,35.0,12,8,5,3,0.3333333333333333,0.125,0.25,0.125,0.6666666666666666,0.75,0.4,0.6666666666666666
Wanderlei Silva,Keith Jardine,3 Rnd (5-5-5),Steve Mazzagatti,2008-05-24,"Las Vegas, Nevada, USA",Light Heavyweight Bout,Wanderlei Silva,False,Heavyweight,59.5,20.0,102.5,62.0,0.25,0.0,49.75,12.25,5.0,4.75,4.75,3.0,48.5,11.75,10.5,8.0,0.5,0.25,0.5,0.47250000000000003,0.0,0.0,0.0,0.0,116.0,48.57142857142857,127.42857142857143,59.57142857142857,0.2857142857142857,0.14285714285714285,92.85714285714286,28.428571428571427,7.285714285714286,6.428571428571429,15.857142857142858,13.714285714285714,105.57142857142857,42.142857142857146,7.428571428571429,4.571428571428571,3.0,1.8571428571428572,0.2857142857142857,0.45857142857142863,0.14285714285714285,0.0,0.0,0.0,Orthodox,180.34,92.98636,184.7897,Orthodox,187.96,83.91452,192.8288,32.0,33.0,4,7,1,0,0.25,0.2857142857142857,0.0,0.0,0.25,0.7142857142857143,0.0,
Goran Reljic,Wilson Gouveia,3 Rnd (5-5-5),Herb Dean,2008-05-24,"Las Vegas, Nevada, USA",Light Heavyweight Bout,Goran Reljic,False,Heavyweight,,,,,,,,,,,,,,,,,,,,,,,,,43.8,19.4,52.6,28.2,1.0,0.6,33.2,10.4,0.6,0.4,10.0,8.6,35.4,15.2,2.6,1.0,5.8,3.2,0.4,0.44399999999999995,0.5,1.4,1.2,0.0,Southpaw,190.5,92.98636,195.5085,Orthodox,185.42,83.91452,190.14909999999998,24.0,30.0,0,5,0,0,,0.2,,0.6,,0.8,,
Lyoto Machida,Tito Ortiz,3 Rnd (5-5-5),Yves Lavigne,2008-05-24,"Las Vegas, Nevada, USA",Light Heavyweight Bout,Lyoto Machida,False,Heavyweight,83.25,55.0,113.25,84.5,1.75,1.5,55.75,31.0,14.5,12.75,13.0,11.25,38.0,25.0,14.25,12.0,31.0,18.0,0.75,0.63,0.41500000000000004,1.75,7.75,0.5,52.9,28.05,98.9,71.35,5.2,2.55,44.9,21.1,3.65,3.1,4.35,3.85,19.8,6.7,8.6,6.35,24.5,15.0,0.05,0.5745,0.6130000000000001,0.2,1.2,0.0,Southpaw,185.42,83.91452,190.14909999999998,Orthodox,190.5,92.98636,195.5085,30.0,33.0,4,20,0,10,0.0,0.4,0.25,0.05,1.0,0.7,,0.6
Thiago Silva,Antonio Mendes,3 Rnd (5-5-5),Herb Dean,2008-05-24,"Las Vegas, Nevada, USA",Light Heavyweight Bout,Thiago Silva,False,Heavyweight,47.0,23.666666666666668,52.333333333333336,29.0,2.3333333333333335,0.6666666666666666,35.333333333333336,15.666666666666666,8.0,6.333333333333333,3.6666666666666665,1.6666666666666667,25.666666666666668,10.666666666666666,12.333333333333334,8.0,9.0,5.0,0.3333333333333333,0.6900000000000001,0.5,0.3333333333333333,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,Orthodox,187.96,92.98636,192.8288,Southpaw,190.5,92.98636,195.5085,26.0,27.0,3,0,0,0,1.0,,0.0,,1.0,,,
Rousimar Palhares,Ivan Salaverry,3 Rnd (5-5-5),Mario Yamasaki,2008-05-24,"Las Vegas, Nevada, USA",Middleweight Bout,Rousimar Palhares,False,Middleweight,,,,,,,,,,,,,,,,,,,,,,,,,39.833333333333336,19.0,69.5,47.0,1.6666666666666667,0.3333333333333333,21.666666666666668,5.666666666666667,5.333333333333333,4.166666666666667,12.833333333333334,9.166666666666666,31.166666666666668,13.333333333333334,4.666666666666667,3.0,4.0,2.6666666666666665,0.16666666666666666,0.4683333333333333,0.16666666666666666,1.6666666666666667,1.3333333333333333,0.16666666666666666,Orthodox,172.72,77.11064,176.7506,Orthodox,182.88,83.91452,187.46939999999998,28.0,37.0,0,6,0,0,,0.16666666666666666,,0.3333333333333333,,0.5,,
Rameau Thierry Sokoudjou,Kazuhiro Nakamura,3 Rnd (5-5-5),Steve Mazzagatti,2008-05-24,"Las Vegas, Nevada, USA",Light Heavyweight Bout,Rameau Thierry Sokoudjou,False,Heavyweight,24.0,6.0,38.0,19.0,4.0,2.0,20.0,4.0,1.0,0.0,3.0,2.0,20.0,4.0,2.0,1.0,2.0,1.0,0.0,0.25,0.5,2.0,0.0,0.0,31.0,15.0,44.0,27.0,10.0,2.0,21.0,6.0,6.0,5.0,4.0,4.0,13.0,3.0,17.0,12.0,1.0,0.0,0.0,0.48,0.2,0.0,1.0,0.0,Orthodox,177.8,92.98636,182.11,Orthodox,180.34,92.98636,184.7897,24.0,29.0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,
Rich Clementi,Terry Etim,3 Rnd (5-5-5),Yves Lavigne,2008-05-24,"Las Vegas, Nevada, USA",Lightweight Bout,Rich Clementi,False,Lightweight,51.57142857142857,20.428571428571427,73.85714285714286,41.857142857142854,3.4285714285714284,1.4285714285714286,40.142857142857146,11.142857142857142,4.285714285714286,3.4285714285714284,7.142857142857143,5.857142857142857,43.42857142857143,14.571428571428571,5.714285714285714,3.857142857142857,2.4285714285714284,2.0,0.0,0.43142857142857144,0.5114285714285715,1.1428571428571428,2.142857142857143,0.2857142857142857,21.5,11.5,28.5,18.0,0.5,0.0,14.5,5.0,3.0,2.5,4.0,4.0,21.0,11.0,0.5,0.5,0.0,0.0,0.0,0.535,0.0,1.5,0.0,0.0,Southpaw,175.26,70.30676,179.4303,Orthodox,185.42,70.30676,190.14909999999998,32.0,22.0,7,2,0,0,0.0,0.0,0.42857142857142855,0.5,0.5714285714285714,0.5,,
Yoshiyuki Yoshida,Jon Koppenhaver,3 Rnd (5-5-5),Herb Dean,2008-05-24,"Las Vegas, Nevada, USA",Welterweight Bout,Yoshiyuki Yoshida,False,Welterweight,,,,,,,,,,,,,,,,,,,,,,,,,48.0,29.0,156.0,127.0,2.0,1.0,46.0,27.0,2.0,2.0,0.0,0.0,9.0,3.0,0.0,0.0,39.0,26.0,0.0,0.6,0.5,0.0,1.0,1.0,Southpaw,180.34,77.11064,184.7897,Orthodox,180.34,77.11064,184.7897,34.0,26.0,0,1,0,0,,1.0,,0.0,,1.0,,
Dong Hyun Kim,Jason Tan,3 Rnd (5-5-5),Steve Mazzagatti,2008-05-24,"Las Vegas, Nevada, USA",Welterweight Bout,Dong Hyun Kim,False,Welterweight,,,,,,,,,,,,,,,,,,,,,,,,,13.0,6.0,13.0,6.0,0.0,0.0,5.0,0.0,0.0,0.0,8.0,6.0,13.0,6.0,0.0,0.0,0.0,0.0,0.0,0.46,0.0,0.0,0.0,0.0,Southpaw,187.96,77.11064,192.8288,Orthodox,177.8,77.11064,182.11,27.0,26.0,0,1,0,0,,0.0,,0.0,,0.0,,
Shane Carwin,Christian Wellisch,3 Rnd (5-5-5),Yves Lavigne,2008-05-24,"Las Vegas, Nevada, USA",Heavyweight Bout,Shane Carwin,False,Heavyweight,,,,,,,,,,,,,,,,,,,,,,,,,74.0,22.333333333333332,91.0,37.333333333333336,2.0,1.0,69.33333333333333,18.666666666666668,2.6666666666666665,1.6666666666666667,2.0,2.0,54.0,12.333333333333334,12.666666666666666,7.333333333333333,7.333333333333333,2.6666666666666665,0.3333333333333333,0.27666666666666667,0.75,1.0,1.0,0.3333333333333333,Orthodox,187.96,120.20188,192.8288,Orthodox,187.96,106.140528,192.8288,33.0,33.0,0,3,0,0,,0.0,,0.3333333333333333,,0.6666666666666666,,
Georges St-Pierre,Matt Serra,5 Rnd (5-5-5-5-5),Yves Lavigne,2008-04-19,"Montreal, Quebec, Canada",UFC Welterweight Title Bout,Georges St-Pierre,True,Welterweight,65.27272727272727,36.27272727272727,105.81818181818181,74.9090909090909,2.909090909090909,2.3636363636363638,51.18181818181818,25.0,6.7272727272727275,6.0,7.363636363636363,5.2727272727272725,37.0,17.181818181818183,4.0,2.6363636363636362,24.272727272727273,16.454545454545453,0.36363636363636365,0.5554545454545454,0.7545454545454546,1.2727272727272727,3.6363636363636362,0.2727272727272727,44.4,18.0,76.7,47.3,10.8,2.2,33.7,9.0,6.7,5.7,4.0,3.3,23.5,5.5,7.7,5.6,13.2,6.9,0.3,0.397,0.282,1.0,4.1,0.5,Orthodox,180.34,83.91452,184.7897,Orthodox,167.64000000000001,77.11064,171.3912,27.0,34.0,11,10,4,2,0.2727272727272727,0.1,0.18181818181818182,0.1,0.8181818181818182,0.6,0.5,1.0
Rich Franklin,Travis Lutter,3 Rnd (5-5-5),Steve Mazzagatti,2008-04-19,"Montreal, Quebec, Canada",Middleweight Bout,Rich Franklin,False,Middleweight,92.0909090909091,42.81818181818182,108.72727272727273,58.18181818181818,1.3636363636363635,1.0,75.0909090909091,29.181818181818183,12.454545454545455,9.636363636363637,4.545454545454546,4.0,63.36363636363637,23.454545454545453,15.909090909090908,10.909090909090908,12.818181818181818,8.454545454545455,0.6363636363636364,0.489090909090909,0.33272727272727276,0.18181818181818182,1.6363636363636365,0.2727272727272727,10.0,3.6,19.0,12.4,3.2,1.0,8.6,2.4,1.4,1.2,0.0,0.0,6.0,1.0,1.2,1.0,2.8,1.6,0.2,0.21200000000000002,0.42000000000000004,0.2,1.4,0.2,Southpaw,185.42,83.91452,190.14909999999998,Orthodox,180.34,83.91452,184.7897,34.0,35.0,11,5,5,1,0.5454545454545454,0.2,0.09090909090909091,0.2,0.8181818181818182,0.4,0.6,1.0
Nate Quarry,Kalib Starnes,3 Rnd (5-5-5),Dan Miragliotta,2008-04-19,"Montreal, Quebec, Canada",Middleweight Bout,Nate Quarry,False,Middleweight,53.8,25.2,61.6,32.8,0.2,0.0,41.0,15.0,6.8,5.0,6.0,5.2,45.4,19.6,6.2,3.6,2.2,2.0,0.8,0.42400000000000004,0.0,0.0,0.0,0.0,58.25,31.75,74.5,46.75,3.0,1.0,39.75,17.25,13.0,9.5,5.5,5.0,36.0,15.25,11.25,9.75,11.0,6.75,0.0,0.5675,0.37250000000000005,0.5,1.0,0.25,Open Stance,182.88,83.91452,187.46939999999998,Orthodox,190.5,83.91452,195.5085,36.0,33.0,5,4,1,0,0.8,0.0,0.0,0.25,0.8,0.5,0.0,
Michael Bisping,Charles McCarthy,3 Rnd (5-5-5),Philippe Chartier,2008-04-19,"Montreal, Quebec, Canada",Middleweight Bout,Michael Bisping,False,Middleweight,85.8,36.6,109.0,56.2,1.8,1.4,73.8,25.6,8.4,7.8,3.6,3.2,57.4,19.0,9.2,7.2,19.2,10.4,0.4,0.48,0.5599999999999999,0.8,1.6,0.4,6.5,1.0,16.0,5.0,2.0,1.0,6.0,0.5,0.5,0.5,0.0,0.0,6.0,0.5,0.5,0.5,0.0,0.0,0.0,0.08,0.665,1.0,1.0,0.0,Orthodox,185.42,83.91452,190.14909999999998,Orthodox,177.8,83.91452,182.11,29.0,28.0,5,2,1,0,0.6,0.0,0.0,0.5,0.8,0.5,1.0,
Mac Danzig,Mark Bocek,3 Rnd (5-5-5),Yves Lavigne,2008-04-19,"Montreal, Quebec, Canada",Lightweight Bout,Mac Danzig,False,Lightweight,14.0,10.0,41.0,36.0,2.0,1.0,8.0,5.0,6.0,5.0,0.0,0.0,0.0,0.0,6.0,5.0,8.0,5.0,0.0,0.71,0.5,1.0,2.0,0.0,48.0,16.0,86.0,49.0,11.0,3.5,41.5,11.0,4.0,2.5,2.5,2.5,28.0,4.5,9.5,6.0,10.5,5.5,0.0,0.295,0.205,0.0,3.5,0.0,Orthodox,172.72,70.30676,176.7506,Orthodox,172.72,70.30676,176.7506,28.0,27.0,1,2,1,0,0.0,0.0,1.0,0.0,1.0,0.5,1.0,
Jason MacDonald,Joe Doerksen,3 Rnd (5-5-5),Steve Mazzagatti,2008-04-19,"Montreal, Quebec, Canada",Middleweight Bout,Jason MacDonald,False,Middleweight,31.8,17.0,61.8,45.2,6.6,0.8,17.8,5.0,3.0,2.4,11.0,9.6,12.4,2.8,11.8,9.4,7.6,4.8,0.0,0.55,0.11400000000000002,0.6,1.0,0.4,29.0,11.6,52.0,33.2,6.2,2.2,23.0,6.6,4.4,3.4,1.6,1.6,22.0,8.0,4.0,2.2,3.0,1.4,0.2,0.508,0.35800000000000004,1.6,2.0,0.4,Orthodox,190.5,83.91452,195.5085,Orthodox,182.88,83.91452,187.46939999999998,33.0,31.0,5,5,0,0,0.2,0.0,0.4,0.2,0.6,0.2,,
Jason Day,Alan Belcher,3 Rnd (5-5-5),Dan Miragliotta,2008-04-19,"Montreal, Quebec, Canada",Middleweight Bout,Jason Day,False,Middleweight,,,,,,,,,,,,,,,,,,,,,,,,,49.2,20.4,61.8,32.0,2.0,0.4,37.2,10.6,4.0,2.8,8.0,7.0,36.6,12.4,8.2,5.8,4.4,2.2,0.2,0.34,0.128,0.6,0.2,0.2,Orthodox,182.88,83.91452,187.46939999999998,Orthodox,187.96,83.91452,192.8288,27.0,24.0,0,5,0,0,,0.4,,0.2,,0.6,,
